LP	source	translation	reference	HUMAN_score	sentBLEU
ru-en	Особый режим продлился 60 дней.	the special regime lasted 60 days .	the special security arrangement lasted for 60 days .	-0.298265819408563	0.321096
ru-en	"Активная работа по консолидации фондов с апреля идет и в пенсионной группе ""Сафмар"" - НПФ ""Европейский"", ""Образование и наука"" и ""Регионфонд"" должны влиться в НПФ ""Сафмар"" до конца текущего года."	active work on consolidation of funds from april , and the retirement group safmar - npf &quot; european &quot; , &quot; education and science &quot; and regionfond have to join in the fund safmar before the end of this year .	the safmar pension group has been engaged in active efforts aimed at consolidating funds since april : the european , education and science , and regionfond npfs should join the ranks of npf safmar by the end of this year .	-0.29212946798901696	0.22161799999999998
ru-en	Государство продолжает закручивать гайки в оборонно-промышленном комплексе.	the state continues to twist the screws in the industrial complex .	the state continues to tighten the screws on the military-industrial complex .	-0.29101479177592604	0.38058000000000003
ru-en	Несмотря на массивный размер и вес моста завершение смыкания между виадуком и мостовым полотном — это виртуозная операция с использованием чрезвычайно точных допусков для сборки.	despite the massive size and weight of the bridge , the completion of the closing between the viaduct and the bridge is a virtuoso operation using extremely accurate assembly tolerances .	despite the massive size and weight of the bridge completing the closure between the viaduct and bridge deck is a delicate operation involving extremely precise tolerances for fit up .	-0.28946968457188	0.403512
ru-en	Сейчас она снова пьет кофе, хотя в тот день вместо обычного айс-кофе она заказала купажированный чай, еще одна новинка.	now she drinks coffee again , although she ordered a blended tea instead of regular ice-tea , another novelty .	now she &apos;s back on coffee , although that day , instead of her usual iced coffee , she went with a blended chai drink , another new addition .	-0.286893485274425	0.09432
ru-en	Визуальный образ Эллиота и его манера держаться обеспечивают такую высокую степень эмоциональной вовлеченности, что в самых напряженных моментах начинают отчаянно рыдать в три ручья не только маленькие зрители, но и взрослые.	elliot &apos;s visual image and his manner of clinging to such a high degree of emotional engagement , that , in the most tense moments , they begin to weep in three streams , not just small viewers , but adults .	the visual representation of elliot and his mannerisms create such a high degree of emotional involvement that , in the most intense moments , it &apos;s not only the young members of the audience who start desperately bawling their eyes out , but also the adults .	-0.279995984157849	0.24363200000000002
ru-en	Почему нам нужны Симона, Габби и Лори	why to us are necessary simon , gabbi and laurie	why we need simone , gabby and laurie	-0.277144572526478	0.188503
ru-en	Она была отклонена 58 % его членов, участвовавших в тайном голосовании.	she was rejected by 58 % of its members who participated in a secret ballot .	it was rejected by 58 % of its members who voted in the ballot .	-0.274450419595208	0.5974970000000001
ru-en	"28-летний выходец из Болтона сказал: ""Я просто наслаждаюсь этим сейчас."	28 years old from bolton , said : &quot; i just enjoy the now .	the 28-year-old from bolton said : &quot; i &apos;m just enjoying this one for now .	-0.27075763472450404	0.288669
ru-en	В южной Алабаме дежурство в ожидании наводнения действовало до пятницы, так как дождь продолжал идти в районе Мобила.	in south alabama the duty in the expectation of flood acted until friday , since rain continued to go in mobile region .	in south alabama , a flood watch was in effect friday as rain continued in the mobile area .	-0.270453352176908	0.153069
ru-en	Всего под подозрения попало около 8 тысяч человек, в рядах которых, помимо военных, оказались учителя и ученые.	in all under the suspicions fell about 8,000 people , in numbers of which , besides the servicemen , proved to be the teachers and scientists .	in total , about 8 thousand people fell under suspicion , including , in addition to military personnel , the likes of teachers and scientists .	-0.256884183966323	0.17948699999999998
ru-en	За первые позиции на мировой сцене ей, конечно, сражаться не приходилось, но для США она организовала настоящий прорыв - вывела звездно-полосатую сборную на Олимпийские игры в Рио-де-Жанейро.	for the first position on the world stage and of course , battle was not necessary , but for us she organized a real breakthrough - brought the stars and stripes national team for the olympic games in rio de janeiro .	of course , she wasn &apos;t in contention for first place on the world stage , but she staged a real breakthrough for the united states , taking the team of stars and stripes into the olympic games in rio de janeiro .	-0.256828729575246	0.351049
ru-en	О динамических качествах машины производитель скромно умалчивает, зато обещает щадящий бюджет владельца аппетит на уровне 6,7 л/100 км.	on the dynamic qualities of the machine , the manufacturer modestly weakens , but promises a spare budget of the owner appetite at the level of 6.7 l / 100 km .	the manufacturer is coyly silent about the performance qualities of the car , but promises to be merciful on the owner &apos;s budget with an appetite of just 6.7 l / 100 km .	-0.250954214700912	0.28229299999999996
ru-en	Это серьезная петербургская компания, она никогда не нарушает сроки.	this is a serious petersburg company , it never breaks the terms .	this is a high-profile saint petersburg company that never misses a deadline .	-0.238184977352013	0.227187
ru-en	Налоговая инспекция изменила порядок рассылки уведомлений об имущественных налогах.	the tax inspection changed the order of notification of property taxes .	the tax inspectorate has changed the procedure for sending tax assessment notices .	-0.2277730206144	0.165576
ru-en	Уроженец Глазго Стюарт, 55 лет, за которым я шел от Sister Ray (подсчет данных: две молодые женщины, трое мужчин средних лет) до Reckless Records (подсчет данных: восемь мужчин средних лет, одна женщина, вероятно, старше 20 лет), в Лондоне на полдня, чтобы провести встречу, и прогуливается по магазинам, чтобы занять несколько часов.	a native of glasgow stewart , 55 years old from diane ray ray ( counting data : two young women , three middle-aged men ) to reckless records ( data count : eight middle-aged men , one woman , probably older than 20 ) , in london for half a day to meet and walk around to take a few hours .	glaswegian stuart , 55 , whom i follow from sister ray ( data count : two young women , three middle-aged men ) into reckless records ( data count : eight middle-aged men , one woman , probably in her 20s ) is in london for the afternoon for a meeting and is perusing the shops to fill a few hours .	-0.22735075021791398	0.439267
ru-en	Разумеется, в расположении сборной России имеется медцентр, который в любой момент готов оказать жителям дома квалифицированную помощь, включая расслабляющий и спортивный массаж.	of course , the russian national team has its location , which at any moment is ready to provide skilled care home residents , including relaxing and sports massage .	of course , team russia has a medical centre at its disposal , which is always ready to provide residents of the house with professional assistance , including relaxation and sports massage .	-0.22725129703222896	0.210216
ru-en	Пит называет своего приятеля Эллиот, в честь щенка из книги сказок, играет с ним в догонялки и засыпает в обнимку.	pete calls his buddy elliot , after the fairy tale , plays with him in catch and falls asleep in cuddled .	pete calls his friend elliot , in honour of a puppy from a book of fairy tales , plays tag with him , and falls asleep in his embrace .	-0.226215788983934	0.191501
ru-en	Байлз заработала первое золото во вторник, став красивым финальным аккордом для прощальной вечеринки уходящей в отставку координатора национальной сборной Марты Кароли.	biles earned the first gold on tuesday , becoming a beautiful final chord for a farewell party to the outgoing coordinator of the martha caroli national team .	biles earned the first one on tuesday while serving as the exclamation point to retiring national team coordinator martha karolyi &apos;s going away party .	-0.222528666252531	0.175439
ru-en	Попытка ВМА разрешить спор переговорами была встречена нежеланием предпринимать действия и иногда полной тишиной со стороны правительства.	an attempt by vma to resolve the dispute was met by the reluctance to take action and sometimes a total silence on the part of the government .	efforts by the bma to resolve the dispute through talks have been met with an unwillingness to engage and , at times , deafening silence from the government .	-0.222073305742216	0.189054
ru-en	И на самом деле, лучник узнал о безумии соцсетей и признал, что он слышал, что он похож на Лео с тех пор, как он был ребёнком.	and in fact , archer found out about the madness of social and admitted that he had heard that he looked like leo since he was a kid .	and in fact , the archer became aware of the social media frenzy and admitted that he has been hearing that he looks like leo since he was a kid .	-0.21841687018281	0.43262700000000004
ru-en	С 11 августа 2016 года в Японии отмечается День гор, праздник официально считается выходным днем.	since august 11 , 2016 , japan is celebrating the day of the mountains , the holiday is officially considered a weekend .	starting on 11 august 2016 , japan celebrates mountain day and the holiday is considered an official day off .	-0.21351249204011605	0.162994
ru-en	А после ввода ГОКа в эксплуатацию поступление налогов в бюджеты всех уровней может составить 80,9 млрд руб.	and after the commissioning of gok into operation , the receipt of taxes to budgets of all levels may amount to 80.9 billion rubles .	once the mining and processing plant is in operation , tax revenues for budgets at all levels could amount to 80.9 billion roubles .	-0.21156264473014605	0.19004100000000002
ru-en	Власти также опубликовали отчет полиции об обстреле, целью которого был пустой пикап за полчаса до тройного убийства и который, как полагают, был делом рук серийного убийцы.	the authorities also published a police report about the shelling , the purpose of which was empty pickup truck for half an hour before the triple murder and who is believed to have been the handiwork of a serial killer .	authorities also released a police report on a shooting that targeted an unoccupied pickup truck just a half-hour before the triple killing and is believed to have been the work of the serial killer .	-0.207414373500289	0.254106
ru-en	Он был признан виновным при отсутствии обоснованного сомнения — криминальный стандарт доказанности — по ряду оснований.	it was acknowledged guilty of in the absence substantiated doubt — the criminal standard of proof — on the number of reasons .	he was found guilty beyond reasonable doubt - to a criminal standard of proof - on a series of grounds .	-0.20619140486264395	0.179372
ru-en	Причина, стоящая за этим шагом, вызвала ещё больший гнев режиссера.	the reason behind this step has caused an even greater anger of the director .	the reason behind the move triggered even more outrage by the filmmaker .	-0.20442806636925398	0.176093
ru-en	Также сторонники Эрдогана допустили, что в госперевороте могут быть замешаны и непосредственно американцы.	well as supporters of erdogan admitted that the coup may also be involved directly with the americans .	erdoğan &apos;s supporters have also suggested that the americans might also have been directly involved in the coup .	-0.20243512562788002	0.139504
ru-en	Фицпатрик сообщил, что все три сына жили в доме в разное время, но сказал, что им всем тогда было немного больше 20.	fitzpatrick reported that all three sons lived in the house at different times , but said they all had a little more then 20 .	mr fitzpatrick said that the three sons had all lived at the property at different times but said they were all in their 20s .	-0.196020111530508	0.17335
ru-en	Пять голов в двух играх должны стать запоминающимся достижением, но Бэм, которой 27 лет, заявляет, что она не уверена сделала ли бы она когда-то нечто подобное.	five goals in two games should be a memorable achievement , but margera , which for 27 years , said that she was not sure if it did once something like this .	five goals in two games should be a memorable feat , but bam , 27 , said she was not sure if she had ever done the same thing .	-0.19601351116593302	0.413915
ru-en	"Её общий балл 62.198 был на достаточном удалении от серебряной медалистки и товарища по команде ""Финальная Пятерка"" Эли Райсман и российской бронзовой медалистки Алии Мустафиной."	its total score of 62.198 was at a sufficient distance from the silver medalist and a comrade on the team of &quot; final five &quot; eli reisman and the russian bronze medalist aliya mustafina .	her total of 62.198 was well clear of silver medalist and &quot; final five &quot; teammate aly raisman and russian bronze medalist aliya mustafina .	-0.195915322456565	0.301617
ru-en	"Мать двоих детей Дженни Дэвидсон, которая была в это время в магазине, сказала, что после примерки нижнего белья загадочная женщина снова ""оделась и вышла из магазина, не купив ничего""."	the mother of two children of jenny devidson , who was at this time in the store , said that after the fitting of the underwear the mysterious woman again “ dressed and left the store , having purchased anything ” .	a mother-of-two , jenny davidson , who was in the shop at the time , said after trying on the underwear the mystery woman &apos; got dressed again and walked out of the store without buying anything . &apos;	-0.194077881144474	0.124078
ru-en	В кофейне больше не подают пиво, но теперь готовят свежевыжатые соки.	the coffee can no longer serve beer , but now they are preparing freshly squeezed juices .	the cafe no longer serves beer but now makes fresh juices .	-0.18276567529202103	0.148796
ru-en	Модульную оценку ВВП на текущий квартал специалисты регулятора повысили до 0,4%, оценка на четвертый квартал составляет 0,5%.	in the current quarter , the regulator increased to 0.4 % in the current quarter , an estimate of 0.5 % in the fourth quarter .	experts from the regulatory authority increased the gdp estimate model for the current quarter to 0.4 % , while the estimate for the fourth quarter is 0.5 % .	-0.17637661448015102	0.171345
ru-en	"""Северный поток-2"" предусматривает строительство двух ниток морского газопровода совокупной мощностью 55 млрд куб. м газа в год из России в Германию по дну Балтийского моря."	“ northern flow-2 ” provides for the building of two lines of sea gas pipeline with the joint power of 55 billion cu. m of gas per year from russia to germany on the bottom of the baltic sea .	nord stream 2 calls for the construction of two lines of off-shore pipelines running from russia to germany under the baltic sea , with a total capacity of 55 billion cubic metres of gas per year .	-0.17451659751069698	0.267367
ru-en	"""Глава государства своим указом назначил Антона Вайно Руководителем администрации президента Российской Федерации, освободив его от занимаемой должности"", - сказано в указе, подписанным Путиным и опубликованном на сайте Кремля."	&quot; the head of state has appointed his decree anton vaino , head of the administration of the president of the russian federation , releasing him from his post , &quot; said a decree signed by putin and published on the kremlin &apos;s website .	‘ the head of state appointed anton vaino as chief of staff of the executive office of the president of the russian federation by decree , relieving him of his current post ’ , reads a decree signed by putin and published on the kremlin website .	-0.160722943225473	0.43014399999999997
ru-en	Эйми Бурман, тренер Симоны Байлз, и Мэгги Хани, тренер Лори Эрнандес, обе тренировали своих спортсменок с того момента, как они принялись за гимнастику.	aimee burman , coach simone biles , and maggie hani , coach laurie hernandez , both trained their athletes since they went for gymnastics .	aimee boorman , coach of simone biles , and maggie haney , coach of laurie hernandez , have both coached their athletes since they started in gymnastics .	-0.157600745658852	0.338845
ru-en	Но говорить, что ее воспитали наши тренеры в России, было бы неправильно.	but saying she was raised by our coaches in russia would be wrong .	however , it wouldn &apos;t be right to say that our coaches in russia trained her .	-0.154472746656168	0.21598699999999998
ru-en	В 2015 году она получила швейцарское гражданство и стала выступать под красно-белым флагом.	in 2015 , she was granted swiss citizenship and began to speak under the red and white flag .	in 2015 , she received swiss citizenship and started competing under the red and white flag .	-0.147056764002864	0.5377
ru-en	Это сочетание оказывает на протяжении всей жизни положительное влияние на хорошее здоровье, успех в школе и работе.	this combination of lifelong provides a positive impact on good health , success in school and work .	this combination provides life-long benefits for good health , success in school and work .	-0.133973618168367	0.528913
ru-en	В следующее мгновение после победы их первые мысли были о Уильямсе, который провел нервное утро, разговаривая чуть больше, чем обычно, в попытке преодолеть собственные переживания.	in the next moment after winning their first thoughts were on williams and who spent a nervous morning , talking a little more than usual , in an attempt to overcome their own feelings .	in the immediacy of victory their first thoughts were for williams , who had spent a nervy morning talking a little more than usual in an attempt to process his own anxieties .	-0.132915063508482	0.340036
ru-en	Вообще, на территории деревни имеется Центр медитаций и религиозных обрядов для представителей всех конфессий.	in general , the village has a center for meditation and religious ceremonies for all faiths .	in fact , there is a centre for meditation and religious ceremonies for representatives of all faiths within the village .	-0.132109965501017	0.336034
ru-en	"""Джереми Ханту нужно действовать сейчас, воодушевить введение и отреагировать на опасения младших врачей."	&quot; jeremy hunt must act now to encourage the introduction and to respond to the concerns of junior doctors .	&quot; jeremy hunt needs to act now , lift the imposition and address junior doctors &quot; concerns .	-0.11952422511823499	0.173447
ru-en	Осталось всего восемь недель до того, как первая группа врачей будет переведена на новый контракт, необходим прогресс, а время на исходе.	there are only eight weeks before the first group of doctors is translated into a new contract , progress is needed and time on the outcome .	with just eight weeks before the first group of doctors are moved onto the new contract , progress needs to be made and time is running out .	-0.11514117879462	0.398451
ru-en	"Магазин ""Соуп Шери"", который занял место ""Верб"" летом 2014 года, занимается продажей мыла в форме кексов."	the soup sheri shop , which took the place of verb in the summer of 2014 , is engaged in the sale of soap in the form of cakes .	the store that replaced the verb in the summer of 2014 , soap cherie , sells soaps in the shape of cupcakes .	-0.11240495769843	0.267038
ru-en	Проект внесен в среду вечером, уточняет один из них.	the project was introduced on wednesday evening , one of them specifies .	the draft was submitted on wednesday evening , one of them elaborated .	-0.11138860723181501	0.556854
ru-en	Ранее в тот же день Фиджи победили Японию 20-5 в своем полуфинале, а Великобритания немного обошла Южную Африку в напряженном полуфинале одной попытки каждому — разница Британская реализация.	earlier in the day fiji defeated japan 20-5 in the semifinals , and the uk is slightly surpassed south africa in a tense semi-final in one attempt each — the difference is the british implementation .	earlier in the day , fiji had beaten japan 20-5 in their semi-final and gb edged south africa in a tight semi-final of one try each - britain &apos;s conversion the difference .	-0.110624699433252	0.220984
ru-en	Не все ключевые ресурсы Намибии являются исчерпаемыми.	not all of namibia &apos;s key resources are exhausted .	not all of namibia &apos;s key resources are non-renewable .	-0.100177201448355	0.807056
ru-en	"""Суд, рассматривающий вопросы выборов, дисквалифицировал Лутфура Рахмана и его агента за длинный перечень коррупционных и незаконных действий"", — сообщил он."	“ court , which examines questions of elections , disqualified lutfura of rakhman and his agent for the long enumeration of corruption and illegal actions ” , it reported .	&quot; the election court disqualified lutfur rahman and his agent for a litany of corrupt and illegal practices , &quot; he said .	-0.0978634799197888	0.15075
ru-en	Но всё же реклама в настольной версии представляет собой достаточно доходную статью, чтобы Facebook счел такой шаг выгодной инвестицией.	but still advertising in the desktop version is a fairly profitable article that facebook has found a profitable investment .	desktop ads still account for enough revenue that facebook judged such a move to be worth the investment .	-0.0920854674627313	0.11709100000000001
ru-en	Возможно, говорит само за себя то, что после почти трех часов первоначальных переговоров, пока два президента давали пресс-конференцию, они даже не затронули эту тему.	perhaps speaks for itself that , after nearly three hours of initial negotiations until the two presidents gave a press conference , they are not even touched on the topic .	it could be telling that after almost three hours of initial talks , the two presidents told a press conference that they hadn &apos;t even touched on the topic .	-0.0871426468126491	0.345411
ru-en	Симона Байлз из Соединенных Штатов, слева, и Эли Райсман обнимаются после выигрыша золота и серебра соответственно в финале женского индивидуального абсолютного первенства по художественной гимнастике на Летних Олимпийских Играх 2016 в Рио-де-Жанейро, Бразилия, четверг, авг.	simon bayles from the united states , left , and eli reisman are hugging after winning gold and silver respectively in the final of the women &apos;s individual absolute primacy in rhythmic gymnastics to the 2016 summer olympics in rio de janeiro , brazil , thursday , aug .	united states &apos; simone biles , left , and aly raisman embrace after winning gold and silver respectively for the artistic gymnastics women &apos;s individual all-around final at the 2016 summer olympics in rio de janeiro , brazil , thursday , aug .	-0.0833927586629593	0.47734
ru-en	Эти люди не дождутся извещений по почте и, сами того не ведая, попадут в категорию неплательщиков со всеми вытекающими последствиями.	these people do not wait for the notification by mail and , without being aware of it , fall into the category of non-payers , with all the ensuing consequences .	these people will not receive notification by mail and , without knowing it , will fall into the same category as tax evaders , with all the ensuing consequences .	-0.07695422886586399	0.44012399999999996
ru-en	Однако из-за успеха Pokemon появится больше игр, которые будут объединять приложения и виртуальную реальность с физической активностью в реальном мире, помогая многим людям на охоте быть более активными, в хорошей форме и здоровыми.	however , because of the success of pokemon will appear more than the games , which will unite applications and virtual reality with the physical activity in the real world , helping many people on the hunting to be more active , in grow prettier to form and healthy .	however because of pokmeon &apos;s success there will be more games that combine apps and virtual reality with being active in the real world , helping many people on the hunt to be more active , fitter and healthier .	-0.0731639578751149	0.340254
ru-en	Американская компания заявила, что в 2010 году заключила с компанией Loy Yang двадцатилетний контракт, который должен был вступить в силу в ноябре этого года, но ей ещё предстоит объяснить, почему она расторгла контракт.	american company stated that it in 2010 concluded with the company of loy yang the twenty-year-old contract , which had to come into force in november of this year , but for it still one must explain , why it cancelled contract .	the us company said it entered into a 20-year contract with loy yang in 2010 , which was due to commence from november this year , although it has yet to explain why it has pulled out of the contract .	-0.0729069149913181	0.1063
ru-en	"Комментатор Олимпиады на CBC извиняется за то, что высказался о китайском пловце ""умерла как свинья"""	commentator olympiad on cbc apologizes for having spoken about the chinese swimmer &quot; died like a pig &quot;	cbc olympics commentator apologizes for saying chinese swimmer &apos; died like a pig&apos;	-0.0721796280097529	0.181072
ru-en	"Сеть магазинов ""Новый книжный"" оштрафована за продажу книги Стейс Крамер ""50 дней до моего самоубийства"", сообщает агентство городских новостей ""Москва""."	the new book network is fined for selling a stace kramer book 50 days before my suicide , reports the city news agency moscow .	the new book chain of stores was fined for selling stace kramer &apos;s book , ‘ 50 days until my suicide ’ , moscow city news agency reports .	-0.0710449789738558	0.187443
ru-en	Производит украшения с драгоценными камнями, преимущественно с бриллиантами (в том числе цветными) и часы (с 2008 года).	produces jewelry with jewelry , mainly diamonds ( including colored ones ) and watches ( since 2008 ) .	they make jewellery with precious stones , mostly diamonds ( including coloured diamonds ) and watches ( since 2008 ) .	-0.0664932822332706	0.441317
ru-en	Я бы, вероятно, попросил камеру остановиться для следующей сцены, в которой я нахожусь близко к различным людям в некоторых из этих магазинов и пытаюсь оценить их возраст и эмоциональный настрой с помощью наблюдения.	i , probably , requested camera to stop for the following scene , in which i am situated closely to different people in some of these stores and attempt to estimate their age and emotional attitude with the aid of the observation .	i &apos;d probably ask the camera to stop rolling for the next bit , in which i stand very close to various men in some of these stores and attempt to gauge their age and emotional disposition via observation .	-0.0661572271070255	0.34909
ru-en	Префектура Кале высказывалась, что эти места должны быть снесены, потому что они представляют собой параллельную экономику, которая не платит налоги, и потому что они несут пожарный и санитарный риски.	prefecture of calais it was that these places should be demolished because they are a parallel economy that does not pay taxes , and because they are fire and health risks .	the calais prefect &apos;s office argued the places should be demolished because they represented a parallel economy that did not pay tax , and because they carried fire and sanitation risks .	-0.062492549369004995	0.36701999999999996
ru-en	Тикагрелор, производимый британской фирмой AstraZeneca и продаваемый под названием Brilique, уменьшает риск, делая тромбы менее вероятными.	ticagrelor produced by the british firm astrazeneca and sold under the name brilique reduces the risk of making blood clots less likely .	ticagrelor , which is made by uk firm astrazeneca and sold under the trade name brilique , reduces this risk by making clots less likely .	-0.0546304076054818	0.34797100000000003
ru-en	А если серьезно, Франки приводил победителей в Великобритании большую часть 30 лет, что здорово видеть.	but seriously , franks led the winners in the uk for most of the 30 years , which is great to see .	seriously though , frankie &apos;s been riding winners in the uk for the best part of 30 years which is great to see .	-0.053949868403408	0.420677
ru-en	"Главным мероприятием по модернизации ""Карабашмеди"" последних лет стало строительство нового сернокислотного цеха, позволяющего улавливать до 99,9% металлургических газов."	the main activity to modernize the &quot; karabashmed &quot; of recent years has been the construction of a new acid workshop to capture up to 99.9 % of the metallurgical gases .	in recent years , the flagship modernisation effort at karabashmed became the construction of a new sulphuric acid plant that allows for the capture of up to 99.9 % of metallurgical gases .	-0.052336120914848	0.31211
ru-en	В то же время в Казани в ряде мечетей ранее использовался преимущественно русский язык.	at the same time , a number of mosques in kazan had previously been used predominantly russian .	on the other hand , a number of mosques in kazan previously had been predominantly using the russian language .	-0.0492705733504948	0.383861
ru-en	Видеозаписи с мест протестов, предположительно снятые в конце прошлого или в начале этого года, показывают, как офицеры безопасности избивают молодых людей палками, когда тех поставили руками к стене.	video from the protests , allegedly shot at the end of last year or early this year , show how security officers beat young men with sticks when he put his hands to the wall .	videos circulating from protests thought to be from late last year or earlier this year show security officers whipping young people with sticks as they were forced to perform handstands against a wall .	-0.048594782963434	0.110696
ru-en	Фанаты Олимпиады 2016 в Рио на этой неделе сходили с ума по французской велосипедистке Полин Ферран-Прево, которая, как оказалось, впечатляюще похожа на герцогиню Кембриджскую.	the fans of the 2016 olympics in rio this week went crazy on the french velosipedistke pauline circuit prevost , which turns out to be an impressive resemblance to duchess cambridge .	fans of the rio 2016 olympics this week have gone wild for french cyclist pauline ferrand-prevot , who has proven an impressive lookalike for the duchess of cambridge .	-0.0475604238182464	0.126565
ru-en	Внесем ясность, комментарии Байрона относились к выступлению пловчихи, а не к ней как к личности.	let &apos;s make it clear , byron &apos;s comments treated the performance of the swimmer , not as a personality .	to be clear , byron &apos;s comments were related to the swimmer &apos;s performance , not to her as an individual .	-0.0427982273435282	0.272781
ru-en	Доски пола в доме, в котором в прошлом продавались наркотики, были выдернуты	the floor boards in the house in which the drugs were sold in the past were plucked	floor boards had been pulled up in the property , from which drugs had been dealt in the past	-0.0344709660235878	0.170775
ru-en	Синоптик Алек Краутманн сказал, что обе реки могли затопить много домов в пригородных районах вблизи Батон-Ружа.	archpriest alec krautmann said both rivers could flood many homes in suburban areas near baton rouge .	forecaster alek krautmann said both rivers could flood many houses in suburban areas near baton rouge .	-0.0338731411001966	0.7160350000000001
ru-en	Он сказал, что пространства обеспечивали спокойные точки встречи беженцев и волонтеров.	he said that the spaces ensured the calm collision points of refugees and volunteers .	he said the spaces provided calm meeting points between refugees and volunteers .	-0.0323619979385059	0.30856999999999996
ru-en	Папа Римский Франциск разделил в Ватикане трапезу с беженцами из Сирии.	pope francis shared at the vatican meal with refugees from syria .	pope francis shared a meal with refugees from syria at the vatican .	-0.0311751687572807	0.544558
ru-en	Взрывы произошли в день рождения королевы Таиланда Сикрит.	explosions occurred during the birthday of the queen of thailand it sikrit .	the explosions took place on the birthday of thailand &apos;s queen sirikit .	-0.0248008268311147	0.23397600000000002
ru-en	Ранее сообщалось, что на конец 2015 года госдолг Италии составлял 132,7% ВВП страны.	it previously communicated that at the end of 2015 the government debt to italy composed 132.7 % of gdp &#91; gross domestic product &#93; of the country .	earlier , it was reported that , at the end of 2015 , italy &apos;s national debt amounted to 132.7 % of the country &apos;s gdp .	-0.0230833759170724	0.267438
ru-en	Cardiogram, приложение для Apple Watch, которое отслеживает 35 000 пользователей, недавно сообщило Washington Post, что в течение двух дней с момента запуска игры, количество людей, им отслеживаемых, которые ежедневно выполняли 30-минутные упражнения, подскочило с 45 процентов до 53 процентов.	the apple watch , an app for the apple watch that tracks 35,000 users , recently reported to the washington post that within two days of the launch of the game , the number of people they tracked , who daily performed 30-minute exercise , jumped from 45 percent to 53 percent .	cardiogram , an app for the apple watch that tracks 35,000 users , told the washington post recently that within two days of the game launching , the number of people it tracked who did 30 minutes of exercise each day jumped from 45 per cent to 53 per cent .	-0.0216262298909939	0.457219
ru-en	"""Несколько минут спустя я почувствовал запах газа, начало жечь глаза, стало трудно дышать"", - цитирует издание слова очевидца."	&quot; a few minutes later i felt a gas smell , eyes burn , it became difficult to breathe &quot; , - quotes the edition of words of the witness .	‘ a few minutes later , i could smell the gas , my eyes started to burn , and it became difficult to breathe ’ , the publication quotes the witness as saying .	-0.0211073012692008	0.26290399999999997
ru-en	Мы проведем несколько совещаний на полный день на протяжении нескольких следующих недель, начиная с начала следующей недели, чтобы взглянуть на проблемы свежим взглядом.	we will hold several meetings on a full day for the next few weeks , starting from the beginning of next week to look at problems with fresh eyes .	we will hold a number of full-day meetings over the next few weeks , starting early next week , to take a fresh look at the issues .	-0.0187224078628585	0.285823
ru-en	Эксперты по развитию выразили признательность лидерам Эфиопии за дальновидное развитие инфраструктуры, такое как новый междугородний поезд и значительные успехи в борьбе с бедностью.	development experts expressed their gratitude to the leaders of ethiopia for the far-sighted development of infrastructure , such as a new inter-city train and significant successes in the fight against poverty .	development experts have praised ethiopia &apos;s leaders for visionary infrastructure planning , such as the new commuter train , and measurable strides in fighting poverty .	-0.0177560855572612	0.114703
ru-en	Мы все как команда встретились в последние три месяца.	we all as a team met in the last three months .	we all as a team came together in the last three months .	-0.0097545289886212	0.7003020000000001
ru-en	Гребля сама по себе — это путешествие, но это делает ее немного больше.	the rowing itself is a journey , but it makes it a bit more .	rowing in itself is a journey but that makes it a bit bigger .	-0.00210206905215315	0.41211800000000004
ru-en	Голосующим нужно было определиться, поддерживают ли они систему, при которой верхняя палата парламента полностью назначается военными и имеет значительную роль при избрании премьер-министра страны.	the vote needed to be determined whether they support a system whereby the upper house of parliament is fully appointed by the military and has a significant role in electing the country &apos;s prime minister .	voters had to decide if they support a system in which the upper house of the parliament is entirely appointed by the military and has a significant role in electing the prime minister of the country .	-0.000834951846103428	0.49876499999999996
ru-en	Покупатели не знали, куда отвести взгляд, когда какая-то женщина обнажилась, чтобы примерить трусики, на этаже с магазинами посреди Primark.	buyers did not know where to look away when a woman bared to try on her panties , on the floor with shops in the middle of primark .	shoppers didn &apos;t know where to look when a woman stripped off to try on knickers on the shop floor in the middle of a primark .	0.00104877524862981	0.301848
